,name,first_seen,scan_date,size,trojan,virus,worm,backdoor,label
166,../data/2017-10-20/8976352a28d32fb7d2f9b74227936a8018352ab8cbb5701ace61b127e395cdcf,2017-10-20,2017-10-20,176128,10,0,16,0,worm
167,../data/2017-10-20/97aa2bc55e8be5ac338c47553c3d582c180ba192e044a5a361af302469890bef,2017-10-20,2017-10-20,20884,34,0,0,0,trojan
168,../data/2017-10-20/b5b5cbddb8139246a16435a6ba727715455f00a14db6f98bdf5bdbb7e52e9dee,2017-10-20,2017-10-20,48860,16,0,0,1,trojan
169,../data/2017-10-20/5f31e99de8a157a882538b2268faaa6d0f09d3f354a0e44b9f53aad1b7299f14,2017-10-18,2017-10-20,52224,19,0,2,6,trojan
170,../data/2018-03-14/4e8d5e56aac21c874eaecc391b7cae73a0f7a32d68e7ccc8562f21db36db3f92,2018-02-27,2018-03-14,15070,7,1,0,0,trojan
171,../data/2018-03-14/03a53b8c2cfe91777879163d9bd68a0e529cfbe1bacda3edb751dd39e2b32049,2018-03-13,2018-03-13,3555328,17,0,4,19,backdoor
172,../data/2017-10-20/7a4b16c886a3180e216462f29ee58f746bd0d84405e4df3052dc5b22d3c3cc7c,2017-10-20,2017-10-20,927744,14,0,4,20,backdoor
173,../data/2018-03-14/8b8b9870dbc1a549cd54d61ef0c9cb65408b067b8fa04fe3d2c5345967f66b7a,2018-03-13,2018-03-13,17408,1,16,1,0,virus
174,../data/2018-03-14/576adb26177e52d40f34d38b8402f7bb3dca9e48944aeef7e1611405633984aa,2018-03-13,2018-03-13,19968,1,17,0,0,virus
175,../data/2017-10-20/9c4d4537b53a357a18e6b51fefd533237f5943b821a03daee770380c4e3f61ad,2017-09-20,2017-10-20,155543,8,11,0,1,virus
176,../data/2017-10-20/fb35c3e6c30096f729973cadbb45b0e4918a7b9c29e9cb62dc45cab7620eb9bc,2017-10-20,2017-10-20,3587496,17,0,4,19,backdoor
177,../data/2018-03-14/93e032738b32e24d1d1741f11720a751f2afb327b6ecce4812ac084c25ff819c,2018-03-14,2018-03-14,9782,9,0,5,0,trojan
178,../data/2017-10-20/6ddc7d54f66f950adb303446091a690fd925f7e9fc39303bd422a36f1b9b3ceb,2017-09-20,2017-10-20,77312,4,2,30,2,worm
179,../data/2017-10-20/7122bacad6d6abd2df14588460250c9e163867952f2eed911cc9716c27521edc,2017-10-20,2017-10-20,148992,3,2,28,2,worm
180,../data/2018-03-14/5e75b5a3b331954db5f8987e77fb163722e0328625f29a8eca2e2044d1402187,2018-03-09,2018-03-13,9728,5,1,0,0,trojan
181,../data/2018-03-14/8990b908ed6806c143e19a3a766f08e225ad501fe21c9e2b32eafcfb96ff897f,2018-03-14,2018-03-14,7168,28,0,1,0,trojan
182,../data/2018-03-14/a0fc845d79c352d0229fd00ea600599f605956b44187dd152e69e3cc06d9dc84,2018-03-13,2018-03-13,86824,11,0,13,0,worm
183,../data/2018-03-14/c251bda33035c375c265763f4dae8605482a6d1579ed7e2adceadfa346db7e5c,2018-03-13,2018-03-13,637952,9,0,0,10,backdoor
184,../data/2018-03-14/3aecf652950649dfde46f4a0b24509618eebf17115a13fc0d9af269b33739c4f,2018-03-14,2018-03-14,20920,4,11,0,0,virus
185,../data/2018-03-14/534664ccfe9bbb6c3a1ac8d82f9459ac55a108cfcf4f54528c4afc76929057d4,2018-03-14,2018-03-14,12216,2,12,0,0,virus
186,../data/2017-10-20/df35c2b92dc5001f37e15e06da19569dc8af449e28a74012b0cb703f660b940f,2017-10-20,2017-10-20,1713120,15,0,4,21,backdoor
187,../data/2018-03-14/298d61fb2b74e29a945cc77af7b76b4ff0681379f0242f19174365fbf85971a0,2018-03-14,2018-03-14,77824,18,1,24,0,worm
188,../data/2017-10-20/329f46bcfbb5d228a2a6e896ea8fac8c11a7939d6ab8e65ea10990e336fa5c84,2017-10-20,2017-10-20,110080,3,2,30,2,worm
189,../data/2017-10-20/2a701a71ae3cdbefdf6749cf1eb094c5c2befe034ffbdf5186d9f7d74b533c5b,2017-10-20,2017-10-20,40456,31,0,0,0,trojan
190,../data/2018-03-14/d9d4fb783824b8eefa9491e892f625c6ad23fe8183708c5ac3031fecc4e1a86d,2018-03-13,2018-03-13,511552,8,0,0,16,backdoor
191,../data/2017-10-20/e43668da234b928abdfae6e7f21a4a0751bac1104731fee3aed437113fe4c95c,2017-10-20,2017-10-20,2414423,16,0,4,20,backdoor
192,../data/2018-03-14/023d1278d88c1c9913fa37922e4a32678e9a61c5c1a9e42b62a8e22b328b8e41,2018-03-14,2018-03-14,57344,15,1,22,0,worm
193,../data/2017-10-20/aa15bb6091f38fcfe23dbe1c51c68ceec99d7c5d8b6194405364231c286e0564,2017-10-20,2017-10-20,20992,16,1,0,7,trojan
194,../data/2018-03-14/4e62f86af359fb58278e65f91c66fab4a463fdd06dbb79567a75b6886796b57a,2018-03-13,2018-03-13,263168,17,0,4,19,backdoor
195,../data/2017-10-20/cafc3091e054cb5e5ccdef39f0577d9a96aba5c7f3c1f0cb18fb64cd57260cbd,2017-10-20,2017-10-20,238546,10,18,0,0,virus
196,../data/2018-03-14/622b085437ecdd3a6e13c93213a82246fd511a2f629177f343fea616b7738beb,2018-03-14,2018-03-14,65822,9,1,23,0,worm
197,../data/2017-10-20/125d1927b2dfa0605c442d9bac5b5326985f13003be283b1fbb34d623588d191,2017-09-25,2017-10-20,51467,7,1,0,0,trojan
198,../data/2017-10-20/bc54f55d435cf1ea2940fa3db396e3fe7f29e2fea7d74236356cabf55b4e1e3d,2017-10-18,2017-10-20,167936,3,19,0,0,virus
199,../data/2017-10-20/1170da36eb241d4e017e5f449f0ea6501bcb984f2e3b7d7bfaf80a72d51d2707,2017-10-20,2017-10-20,51712,15,0,2,5,trojan
200,../data/2018-03-14/ce4575b40fe1b62923cee8415352bdd7d329e334556406f3447ee2f279c11c32,2018-03-14,2018-03-14,6656,1,17,0,0,virus
201,../data/2018-03-14/a344a6e7586e7acc5fab412b33c7b694f1a6cff66b8e3d270bdee40c6f4bc61d,2018-03-14,2018-03-14,57344,16,1,19,0,worm
202,../data/2018-03-14/a194f8dbdaea17bb00facc65465a39f655b30b0e233193c8383d7fb276e83e43,2018-03-14,2018-03-14,934192,18,0,4,20,backdoor
203,../data/2018-03-14/2daabef789e4c244dc80a8ba1f8cc8b0e131b16e6a0fa4eb851f242625189c8c,2018-03-14,2018-03-14,34672,5,0,28,0,worm
204,../data/2017-10-20/a5c693a6533bc2d99cf29b63839f19f03d7594b73f3525ebee265c9e65e05e04,2017-10-20,2017-10-20,339434,5,2,29,0,worm
205,../data/2017-10-20/75e993f00c2eea7a1873b22784d3351e8fd574fb9c45bc2480426041240f6315,2017-10-18,2017-10-20,33694,35,0,1,6,trojan
206,../data/2017-10-20/e51e4d7257d88ea1bcbccc9ea3e117b2d577dc8c287f29134fe706b3120a3f0d,2017-10-19,2017-10-20,28160,3,3,0,0,trojan
207,../data/2018-03-14/0d02d8343e0bb517af7a8a4f5439d0afc472bfd827e415ff1b94036eb97219bd,2018-03-14,2018-03-14,507494,17,0,4,18,backdoor
208,../data/2017-10-20/634046abe209c110328a2ae5be67557f6f5026ee50c90dcfcf864d434804f924,2017-10-20,2017-10-20,43520,3,16,0,1,virus
209,../data/2017-10-20/a6873a72784eed87200ee270b080481fda061f70b264350bdaec9b920a8af83c,2017-10-20,2017-10-20,23552,8,0,0,10,backdoor
210,../data/2018-03-14/013909138cbfa93cb0b31136b06ae16fe7b79271681aa02fffd52d592e68ccd9,2018-03-14,2018-03-14,65762,9,1,23,0,worm
211,../data/2018-03-14/65930e04e0018fa7629d3735bc34baa7f39553b46cdb3e8c0cf3f4736fdbfdb6,2018-03-13,2018-03-13,6656,1,17,0,0,virus
212,../data/2018-03-14/380d3e8865cc7ea3e9d618931ead3f5f919b18c5c981f6c74493591716d2ce7d,2018-03-14,2018-03-14,61440,4,1,31,2,worm
213,../data/2017-10-20/d907c4c7a4307a1b6c7ebf9f518cbce545d6c6bb510eaa4517c16dc918f87f98,2017-10-20,2017-10-20,4306688,16,0,3,19,backdoor
214,../data/2018-03-14/4839811dc6fe73e65a3d8cf6eddccd0f79645cdbd36e4886e40707ab8723b8d2,2018-03-13,2018-03-13,348701,8,0,0,18,backdoor
215,../data/2017-10-20/7965d4bab844c3a5d3d9d261efdb1fdf67f213b5398c42fb98b4a968b8e36ae5,2017-10-18,2017-10-20,52740,23,0,0,4,trojan
216,../data/2017-10-20/a87124fdbf6edb26ec2efc366bba730cffd352b190375d166fd8147a6ebfb98a,2017-09-20,2017-10-20,214528,2,18,0,0,virus
217,../data/2018-03-14/864664ca0abb58582c7f2d9e623ab0b423685fcad468f2431b4cb3b349763c2b,2018-03-14,2018-03-14,12490,20,0,0,0,trojan
218,../data/2017-10-20/bc473631b56f37e7cc96b9c9a79317aa641deaa1f5addcd17203297f0e58fbfc,2017-09-20,2017-10-20,1696353,17,0,3,20,backdoor
219,../data/2017-10-20/401dbcc9d2bea869f42fedc30ca53a00258cb23291427e773b5516be6e67096e,2017-10-20,2017-10-20,112951,1,14,0,0,virus
220,../data/2017-10-20/b58bfa3a0a558fbac480b8b590d713c77efcadcdf23460a107732e0660662651,2017-10-19,2017-10-20,9778,9,0,0,0,trojan
221,../data/2018-03-14/01c08ef407ed6843d3f4c79af50ed7faf61622ca8a2d7e391ca69278ecf009a6,2018-03-14,2018-03-14,77824,15,0,19,0,worm
222,../data/2017-10-20/3e4edae393556ec4f79fb5309f8130d58515212b02077c1f69b49a13880351bb,2017-09-20,2017-10-20,78336,5,1,34,2,worm
223,../data/2017-10-20/9761bd8a21a759ca6e0226f35268cd49174d246ce3e9590bdf10e394c796c470,2017-10-18,2017-10-20,282624,4,18,0,0,virus
224,../data/2017-10-20/5c7d371d49a9b7681fb16a1cc9f9772156de1114446ccea62e25fad773d86c45,2017-10-20,2017-10-20,206336,3,4,28,2,worm
225,../data/2018-03-14/b59149ca380313245a6bb70affae638b5f103524768dc686e57c653c42a72905,2018-03-14,2018-03-14,59912,5,0,36,0,worm
226,../data/2018-03-14/ab90f4b99604f25f7f99ecd60595573ce30e90b7a51906da0292d1b48edca390,2018-03-14,2018-03-14,9778,27,0,0,0,trojan
227,../data/2017-10-20/8e6ae45f73c1cff1a15f1be614c03f608c681050067e688e5a80eb9094e5cc7e,2017-10-20,2017-10-20,2375855,17,0,4,19,backdoor
228,../data/2018-03-14/24559db2f3e1ed35d4f7423b6c193557fb3aa7dccfb509d9e215cbb71a91d1f6,2018-03-13,2018-03-13,16896,1,18,0,0,virus
229,../data/2017-10-20/eba2ff20b84d94d4988f798b0926322e1a6917a4d564e7660a62a12db1f1def6,2017-10-20,2017-10-20,557056,4,1,34,0,worm
230,../data/2017-10-20/f2ad33452d0229586634124fdee46896070e9191e121430d95150262341630f0,2017-10-18,2017-10-20,34582,35,0,1,6,trojan
231,../data/2017-10-20/70b8049665483dd5e0ce59ac8ed423ca9d3402533de0efa195f695ad4dde457b,2017-10-20,2017-10-20,683667,17,0,4,21,backdoor
232,../data/2017-10-20/3a8e5e0f1993025561602f1c12b1ccd3172e18b202fa9bb7250058d5e84e103b,2017-10-20,2017-10-20,31232,3,17,0,1,virus
233,../data/2017-10-20/70931d7766a75ddf0eb8335a985791a6cc93150ebde50a671b8ff5655df1066a,2017-10-20,2017-10-20,2373603,17,0,4,19,backdoor
234,../data/2018-03-14/3e33e6332ea9f896b5dc21974da7bafb4b62a7e73f6db831344a36e3c2cdae03,2018-03-14,2018-03-14,5112,20,0,0,0,trojan
235,../data/2017-10-20/4c77972b3a803517d410567fb7eada8fe780922ee3970caabd53c727c46f3944,2017-10-19,2017-10-20,9778,8,0,0,0,trojan
236,../data/2018-03-14/285a91ca12f82bf12cac7579a8ecc23f9cf3f42705f2b287278699c731d25043,2018-03-13,2018-03-13,7168,26,0,0,1,trojan
237,../data/2018-03-14/133db03c451c77a44d1e361711a049145a7f5ee8348f430b02a9012d918b9306,2018-02-13,2018-03-14,9728,27,0,0,1,trojan
238,../data/2018-03-14/66727eecf307f11133791a42cde478fb28f3fb44421f887a4de883997bdee6dc,2018-03-13,2018-03-13,16384,1,18,0,0,virus
239,../data/2018-06-19/29ca73c3a6dfbea918e0614d6fbde255f69d5317e4e34b15b79d69b045539bc6,2017-12-17,2018-06-19,24064,21,0,0,13,trojan
240,../data/2017-10-20/f5099fe76d8c5961b5b158f61c199cb50c6f51cfe9f477458ec1945b2925ad88,2017-10-20,2017-10-20,238441,10,18,0,0,virus
241,../data/2017-10-20/515bd7ff83c089ce0b6c8d7717a5814803177bb07695ad2e50f2db4cea9ab269,2017-10-20,2017-10-20,118784,10,1,15,0,worm
242,../data/2017-10-20/ea95fe9c6d2e0b2cad243cf6caa6d4fb89edaf5299b85f25ed7064ab81b79e72,2017-10-13,2017-10-20,24064,20,0,1,12,trojan
243,../data/2017-10-20/100668ac06103fa429c473e2e0f20262846a3f8cb0ccdb1a285aab44c683821e,2017-09-20,2017-10-20,406664,6,0,23,0,worm
244,../data/2018-03-14/2ff161ab42f692c920ed5c503b7581b19b72bcddc9060e701edef6cc23d5bdbc,2018-03-14,2018-03-14,10168,2,12,0,0,virus
245,../data/2017-10-20/c0d61531b62fc6f4437936c2d706ce609c1548a3bbc57894dbde45f125189504,2017-10-11,2017-10-20,96656,1,17,0,0,virus
246,../data/2018-03-14/241e83d09d98420b9854398e0b948ede2fc23e59d6017300505ffd2f6061f4be,2018-03-13,2018-03-13,57856,5,1,35,0,worm
247,../data/2018-03-14/b49e8928cd240af2b0da629d091021cd946a05742db6e5e5c02ff4269ce92a0a,2018-03-13,2018-03-13,865190,17,0,3,20,backdoor
248,../data/2017-10-20/62b271c00fa389749628f89607237199c33f0fe9e31362b89171977be1d16cf7,2017-09-20,2017-10-20,216983,8,11,0,1,virus
249,../data/2018-03-14/6f77b68723be86a4c9e25ee2d4e58345272512625021b97bbcd3a087c196ab24,2018-03-14,2018-03-14,11192,2,12,0,0,virus
250,../data/2018-03-14/75503f3bd1157200030201ce3543480d02030c5cde198aba5dc6630eb8a25d95,2018-03-13,2018-03-13,745984,6,0,4,9,backdoor
251,../data/2017-10-20/4efe3037a5bd19035b6e6fd1cd8ae10afce260266aa457c5b433e5742190aa38,2017-10-18,2017-10-20,167936,3,18,0,0,virus
252,../data/2017-10-20/a550b97e8b8bdfe836a6efaebf9f058a1e579ac811805f24d8496ac1bc5f1876,2017-10-18,2017-10-20,3285856,15,4,16,0,worm
253,../data/2017-10-20/f6f67aa86d7b842869dd4d9ef95316876b1fbc54ebbc817545de619e98dbca59,2017-10-20,2017-10-20,1059897,16,0,4,21,backdoor
254,../data/2017-10-20/50a6a09da3b8337e2a8b6ccddb8fa318af59a68a69c345b99cd9fb59121fb1cc,2017-10-20,2017-10-20,1066264,16,0,4,21,backdoor
255,../data/2017-10-20/87f30bfba9ad6bf8450107dbd2b48175109068c52a3b3c982ef0064b5d711685,2017-10-20,2017-10-20,9778,28,0,0,0,trojan
256,../data/2018-03-14/6c8fdc3a8e626eb07977854b5949bbfcced05188438085a0354f5405cf481f78,2018-03-14,2018-03-14,66270,8,1,23,0,worm
257,../data/2018-03-14/c78d01c3b7be5c0b297ff415bb0716386c26dfbefa778f112df4c038a17204e0,2018-03-13,2018-03-13,86696,10,0,13,0,worm
258,../data/2019-05-10/2835521f2707774f4033e7e6274c44345e7d1edc6d4728b7f3141905d779ca32,2017-12-17,2019-05-10,39424,5,0,1,0,trojan
259,../data/2017-10-20/fd1b972a85afcf9ec4815f70346f9a1cc5e84e2cd2915c47c545ebc29a3a3123,2017-10-20,2017-10-20,118784,10,1,17,0,worm
260,../data/2018-03-14/c1b0153d2c8dac144c6a5f07585b1d5a84fb2d6a65697c474b3a68dcfe4dc2da,2018-03-12,2018-03-13,8704,19,2,0,0,trojan
261,../data/2018-03-14/86376f72c135fb47f8d2a463d99d95be0ac70b95c185bb25013cec91a8546c69,2018-03-13,2018-03-13,393216,9,0,6,15,backdoor
262,../data/2018-03-14/99f4ebf0ec29e7fd4dff436be6664210a56e03e36c7771e45ebda650b464e056,2018-03-12,2018-03-13,8704,10,1,0,4,trojan
263,../data/2017-10-20/6d19188cc8410f2340e83be1a584229e5a3a34baa8194286db94c59b9a73aec6,2017-10-18,2017-10-20,1700645,17,0,4,20,backdoor
264,../data/2017-10-20/b2ed0bc6a2b089164f3ee2cd51bc05a2a4fa1d2202418a40995f4568bcbb9300,2017-10-19,2017-10-20,9778,9,0,0,0,trojan
265,../data/2017-10-20/111d3d45d148e6d1b557583d445d92d8c8db9cc477e46c8136ebd4e40f36654c,2017-10-19,2017-10-20,9778,8,0,0,0,trojan
266,../data/2018-03-14/1640a8d37648ff96ed781ac6cc4d590c2bb1e5fa54399732548adeda4c8dced5,2018-03-13,2018-03-13,13824,1,17,0,0,virus
267,../data/2018-03-14/9ae5963193cfff8db1b04040f4d977d785d5f8eb0e9c182c3f4fde350237def6,2018-03-13,2018-03-13,12288,1,14,0,0,virus
268,../data/2017-10-20/87a10c355163ac82155ab54321816aed643db895c2fa5a225c1829c109e6515f,2017-10-20,2017-10-20,78336,5,1,32,2,worm
269,../data/2018-03-14/d906dc3e9c85b50c3fe676a69f10ede503714c540b55a80676769f54db41b904,2018-03-03,2018-03-14,10240,16,0,0,0,trojan
270,../data/2018-03-14/4fb8bdfcf19c2f0fc4c19ae8c27134a4f3f2dc7c8017fdd8e375ff4a635a7105,2018-03-13,2018-03-13,9240,21,0,0,0,trojan
271,../data/2018-03-14/22dd6ac5ad3e9035c12a5ec7ae9a24d5386ebb1564fc348af97126bbc6b1d5a8,2018-03-13,2018-03-13,6656,1,18,0,0,virus
272,../data/2017-10-20/495da344a144f5cc7ee11ba7089c1d0a5a2a0480736658b734c6e04012cf4ec2,2017-09-20,2017-10-20,158103,9,11,0,1,virus
273,../data/2018-03-14/240b9d214ab532ffbb5d11188d9f2fc5fcf631110648170fe7b72188376872c5,2018-03-14,2018-03-14,17408,1,17,1,0,virus
274,../data/2017-10-20/07eab6d754406a1a5f8dffcdf41309a39c7052488f8d284d0e7fc0556d16cbd7,2017-10-20,2017-10-20,86016,4,2,33,2,worm
275,../data/2018-03-14/9e8e54a51674f15a514aada003b6c25cf8204047dd9d640427328af35fbe7268,2018-03-13,2018-03-13,13312,1,18,0,0,virus
276,../data/2018-03-14/36e087a8c04177195edfc5a98a483fd5bc63047da7d1c4b253c81feaf08833e2,2018-03-14,2018-03-14,9778,31,0,0,0,trojan
277,../data/2017-10-20/ad39c58cce90087edb82b38a7f94c53dc3cee1fdb163e6b0752d46eb58bb291c,2017-09-20,2017-10-20,32768,2,16,0,0,virus
278,../data/2017-10-20/7f656926a7ca57be10323561c36dfef2943a1e7bf3baad6ae70692c82009f12c,2017-10-20,2017-10-20,927741,15,0,4,20,backdoor
279,../data/2017-10-20/bcd14f50df84342d6546df114464dcb78affc2d5ca2b343899ea6bba5adbf64a,2017-10-18,2017-10-20,6614787,14,4,16,0,worm
280,../data/2018-03-14/df7056552b218c875ef0b80f0ce22a08809591ff40a8281fba9b7b6a4dd31123,2018-03-13,2018-03-13,12996,26,0,0,0,trojan
281,../data/2018-03-14/910bdb7c36ab3cf7512be396e4d3e1ddf3dc06b0cbe0f3e42a963adc17db51c3,2018-03-14,2018-03-14,42528,5,0,34,0,worm
282,../data/2018-03-14/3c63971a4a4abf00d658a1d73d44597f73d196020e888207ba452275c8b59245,2018-03-14,2018-03-14,90736,4,0,17,0,worm
283,../data/2018-03-14/8631dcf8db6bf3534312f4b626dc06d80ee99494ae9855aac94a24440b1dd8be,2018-03-14,2018-03-14,163423,19,0,4,20,backdoor
284,../data/2017-10-20/1b7b0bd2566657734edbe291fa8219c781a9c707cfb1e7828c1788ee2f377430,2017-09-20,2017-10-20,3595872,16,0,4,21,backdoor
285,../data/2018-03-14/ac333b44253fc795853eb0399efc132143936ae38c1aed8bd0ce6f60b2d2dfee,2018-03-13,2018-03-13,693248,8,0,2,12,backdoor
286,../data/2017-10-20/1f014818fbae5b406e9a8c02a865f5f446dcc1ca99a181c70d40b9c0ff3f635c,2017-10-20,2017-10-20,214408,0,17,0,0,virus
287,../data/2017-10-20/6b7ac90ea9b4ab283a5dc93089e9b4ac96bacd16eda9bd95a273d5e3cad1ac4d,2017-10-20,2017-10-20,63488,4,1,35,2,worm
288,../data/2017-10-20/16a67dafe5a783820c17343eb522e6f22fca31cd2b13f8756b57a07a89ca13d8,2017-10-20,2017-10-20,78336,5,1,34,2,worm
289,../data/2017-10-20/e9808ddbaff0c8b72846ab29184edad08fc5ba52824e3d2c7398b3baeeb3325d,2017-10-18,2017-10-20,218624,2,18,0,0,virus
290,../data/2018-03-14/18cb8ad1546f9a994b2721eb0a5f49b1793cf11de45e644316217b30eba0592e,2018-03-13,2018-03-13,88572,0,3,6,0,worm
291,../data/2017-10-20/81e9dfea5e82fc10081c62b869774c37ddd8809938e16eefdda68ce3f3451c8b,2017-10-18,2017-10-20,141176,2,18,0,0,virus
292,../data/2017-10-20/a2b83555a30307b7301136ecc9c1c3cbe42a8872429fb8a8993c3b8cd282cccc,2017-10-20,2017-10-20,110080,3,3,30,2,worm
293,../data/2017-10-20/73a342f4eba056ea64b01c63841e8d9b86cae39fcddb1d791e381bd907ecaf6c,2017-10-20,2017-10-20,532308,4,2,13,0,worm
294,../data/2018-03-14/757e3dd480d1655f2e0b67016d1ced90901a00bccec4474fc4ea4fddb7df39fc,2018-02-13,2018-03-14,7485,20,0,0,0,trojan
295,../data/2018-03-14/c7f2045d02055ff27ac01dac7e6a4632d130e91a7ecb5f7de6be0c57341bfaab,2018-03-14,2018-03-14,44032,4,0,31,2,worm
296,../data/2017-10-20/f26aee8cd47c98509cda143a93d831bda0225b22574b8d6a1c22f605e4af9317,2017-09-20,2017-10-20,63488,7,1,29,0,worm
297,../data/2018-03-14/a8cd3c10f384b7a7712be9ec173c1822f8791e897436361c3f6102f77182516a,2018-03-14,2018-03-14,781915,17,0,4,18,backdoor
298,../data/2018-03-14/2b22e11fc8645111aea64c9b4f85d5cdd806acd1cc362311ba8039eee641018b,2018-03-14,2018-03-14,14264,2,12,0,0,virus
299,../data/2017-10-20/7400f209ec09996109060e492207ef948baa360d67714a323227e7b31768c81b,2017-10-20,2017-10-20,36250,33,0,0,0,trojan
300,../data/2018-03-14/62fec5ed93af4470b889147d42b52f5aa7793c4ae57aeeb6db360351252bbfc2,2018-03-13,2018-03-13,6944,21,0,0,0,trojan
301,../data/2018-03-14/5a74cfda0eef64f6aca624c522840783e64878fc2d45e846e49b7d18c58ecdfc,2018-03-14,2018-03-14,143872,3,0,4,5,backdoor
302,../data/2018-03-14/98e733ab8bed9f0adb44fbf1980f8a8aaa80c23ea10dbd8a0d03e980c37d0321,2018-03-14,2018-03-14,5348,31,1,0,2,trojan
303,../data/2018-03-14/9e4214b630f7aba67255aa55d31475c6da1ed8fa27f30cc563fb1e15f4e03c3b,2018-03-14,2018-03-14,67818,9,0,2,12,backdoor
304,../data/2018-03-14/73cef32685d1daa88a81e232ec2485240dbf4ef82925ddf53c5794be88e8c839,2018-03-13,2018-03-13,720896,20,0,1,25,backdoor
305,../data/2017-10-20/b6f0eb5c9be0bb6513dcf68128d44dd19da2e341d836044b9a8a4270a5922dd9,2017-10-19,2017-10-20,107664,2,18,0,0,virus
306,../data/2018-03-14/bed403057baa6a663b0bedd967ca88477699a4e690a0bac8ccddf3839a09e045,2018-03-13,2018-03-13,17408,1,17,1,0,virus
307,../data/2017-10-20/ff77036d6a4d9f58d380b6347658b236bd196be9d6a3b794348876b149d9bc1b,2017-10-20,2017-10-20,1229382,17,0,4,19,backdoor
308,../data/2017-10-20/022ded385b9777b9a6f7f8dadd82c0b620112e7cb68d47db83ecb581299b540b,2017-09-20,2017-10-20,93696,1,18,0,0,virus
309,../data/2018-03-14/a4d8e9c28f7b3ce2e0c15b3f1948268abb7906343d25ca9b3eafa70f7f10a72f,2018-03-14,2018-03-14,100200,10,1,4,17,backdoor
310,../data/2018-03-14/0b773d58b694a11cf3223f0cace69a2b502c965b6126028ff1049a200c43f211,2018-03-13,2018-03-13,11720,25,0,0,0,trojan
311,../data/2017-10-20/d3c5dac1bc09f8602031244ed3de66c40a1892a5506a5c466b8f3afd0fffacdd,2017-09-20,2017-10-20,3555328,19,0,4,21,backdoor
312,../data/2018-03-14/bf1a3f73c047fe0aa4ba24e9b644aff209790d984f6aa452fcd7123efeecf92f,2018-03-14,2018-03-14,975331,17,0,3,19,backdoor
313,../data/2018-03-14/17d8695e6fbee3fb3735ab7fd7b278e738d5490b34a01cd8a0b8b5e69b45221e,2017-01-12,2018-03-14,160160,0,3,0,0,virus
314,../data/2017-10-20/91badf1bfe9b6e037648e36190dd037e9c828fd78a73b60fb4b51b0239da9d04,2017-10-20,2017-10-20,106496,3,16,0,1,virus
315,../data/2017-10-20/7e89bd9f4b001cd5ee0a0bb36193b0808c11383d933dbc8533f5606fcc98e0da,2017-10-18,2017-10-20,14264,3,14,0,0,virus
316,../data/2017-10-20/4e177d1029e35ee3886070dfb2039ad22996ed535e3058fdc1b7ecb13b75295c,2017-10-18,2017-10-20,53248,4,16,0,1,virus
317,../data/2017-10-20/9e9ff0619bdfd389840ba0818cabd6d6ccabcbcb8d3e68fa6121cc05004e7d68,2017-10-20,2017-10-20,2385328,17,0,4,19,backdoor
318,../data/2017-10-20/651d373c07084f5b759046ed313d9649c32e057fd62deed323f83c0a08c7dd8b,2017-10-20,2017-10-20,41472,3,18,1,0,virus
319,../data/2018-03-14/cbc9332e1e3c493a7008f15584f326c9d166051603f07d93727fa6f6e4ba089b,2018-03-14,2018-03-14,66000,15,0,4,19,backdoor
320,../data/2018-03-14/425994a3216089a57f52a08051d3b7efa6beec0baa9fcad95e98ee449237cc6c,2018-03-14,2018-03-14,12904,21,0,0,0,trojan
321,../data/2018-03-14/d4eb55f4a67a8c52634cff88a7347a3fb302a95338f66586e5c034d9de5f805f,2018-03-14,2018-03-14,13752,2,9,0,0,virus
322,../data/2017-10-20/e802c0adfda604da419014c551c7bf5510b09cce143e06751af0e2e17c3e056a,2017-09-19,2017-10-20,99720,1,16,0,0,virus
323,../data/2018-03-14/54fc0770e5917c54d9cf56763bb91b2fe840dd4c2b56c681f68208dc1decefab,2018-03-14,2018-03-14,10748,2,10,13,0,worm
324,../data/2017-10-20/aee479bb296c718440b1a310d5df0b1198896f533e1b3a988305a942e2ff2855,2017-10-20,2017-10-20,26624,7,0,1,0,trojan
325,../data/2018-03-14/ae96baf77976cce1fd1be415b943e056855013f69b60062c8468dc7347454829,2018-03-13,2018-03-13,5946,19,0,0,0,trojan
326,../data/2017-10-20/6bc500d3da62e38b23afa5f9dfeca70f35f48bb5dcb4455e8dcd53944f72f296,2017-09-20,2017-10-20,88060,1,3,14,0,worm
327,../data/2018-03-14/8eb764a36d877c441bdccdab2eb22f711a98a620c1119a2aa9421d4336eb8042,2018-03-14,2018-03-14,11679,4,0,0,0,trojan
328,../data/2018-03-14/52340d2be2187c2d616139def67ac0443eff412d0ffa337131dbaaaefcf19a1f,2018-03-13,2018-03-13,92640,5,1,27,0,worm
329,../data/2018-03-14/a30bd0516dc7cb48a3454257a2dfabeffcd613c749221451b0d6d0b07beb6fd3,2018-03-14,2018-03-14,78336,4,1,33,2,worm
330,../data/2018-03-14/5d6207de1f7333f58b85870fb5c93ef58d01c557f639090fd116e59698ca9bc3,2018-03-14,2018-03-14,289792,19,0,0,21,backdoor
331,../data/2017-10-20/391714a791f1781f32b45b5adc428476623e77585aad52eff4d9f52b47afc7a2,2017-09-14,2017-10-20,24064,22,0,0,12,trojan
332,../data/2017-10-20/ec71e6524c1dbb1b0fae9b026c455f8a3c69184cd5b2736634b056237d6a5d6b,2017-10-20,2017-10-20,339434,4,2,28,0,worm
